335451,"37.6633,-114.6419",2004-07-18,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
335600,"39.1205,-115.1689",2004-09-11,28.1,7.9,19,26.7,5.3,18.7,2.6,37.45,0,,0,,,,,40.7,199.4,1014.8,10.4,16,,,0,
342417,"44.1375,-119.9958",2007-07-06,36.3,20.2,28.2,36.3,20.2,28.2,,,0,,0,,,,,,,,0,,,,0,
347160,"38.2455,-111.3985",2004-07-05,36.1,22.1,30.3,33.5,22.1,28.8,6.8,27.19,0,,0,,,,,18.4,283.3,,80,72.5,,,0,
347920,"40.0458,-112.053",2002-07-04,34.1,17.1,25.9,31.7,17.1,25.1,7.1,32.75,0,,0,,,,,22.3,202.2,,0,15.8,,,0,
352003,"48.58754,-114.01359",2002-08-12,25.9,9.5,17.4,25.9,7.9,17.3,5.8,50.32,0,,0,,,,,11.9,147.8,1016.8,5.3,16,,,0,
352755,"35.6628,-101.555",2006-01-08,20.7,7.6,13.6,20.7,5.8,13,-13.4,14.97,0,,0,,,,53.6,26.3,,1007.3,3.8,16,,,0,
357529,"26.15935,-81.24182",2000-06-12,33.6,21.9,26.8,36.7,21.9,28.3,21.7,76.14,0.18,,4.17,,,,,18.9,104.3,1019.9,44,15.6,,,0,
358548,"35.554852,-87.434154",2007-10-17,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
358936,"28.55,-80.6833333",1992-07-10,32.5,26,29,38,26,32,23,71.04,0,,0,,,,,17.2,194.1,1020.7,23.4,14.9,,,0,
359612,"34.71666667,-94.5",1993-07-05,33.4,26.2,29.1,36.2,26.2,30.8,20.3,59.8,0,,0,,,,,25.9,214.6,1010.3,85.8,11.3,,,0,
360327,"28.6833333,-80.7166667",1995-05-03,28.4,20.9,24.3,29.5,20.9,24.6,18.6,71.65,0,,0,,,,,21,144.8,1014.3,23.2,14.3,,,0,
360398,"29.8333333,-93.25",1995-10-21,23.8,5.9,14.9,23.8,4.4,14.7,5.5,59.01,0,,0,,,,,16.6,242,1019.2,0,22.5,,,0,
360818,"28.5238889,-80.5663889",1996-09-26,29.8,25.2,27.1,32.3,25.2,28.2,20.2,66,0,,0,,,,,20.2,113.3,1019.5,35.6,15.3,,,0,
362237,"37.25,-115.11666667",1998-10-21,13.9,8.9,10.7,13.9,8.9,10.7,-0.8,45.35,0,,0,,,,,14.8,20,1020.9,0,11.5,,,0,
362637,"35.92829376,-119.31288591",1999-10-27,26.9,9.7,17.7,26.3,9.1,17.6,7.9,55.9,0,,0,,,8,,8.8,96.8,1017.8,7.8,9.1,,,0,
366556,"46.155833,-118.970556",2002-09-19,30.8,11.5,20.1,28.9,11.5,19.8,7.8,48.97,0,,0,,,,,27.6,201.5,1014.6,0,16,,,0,
366823,"36.01473264,-119.42034131",2003-08-30,36,15,25.6,34.8,15,25.1,11.9,46.05,0,,0,,,,,18.1,220.3,1011.4,0.3,15.2,,,0,
367718,"37.178253,-120.301752",2004-09-24,33.1,11.9,21.7,30.9,11.9,21.2,7.8,46.92,0,,0,,,,,10,209.2,1014.5,0,14.8,,,0,
376261,"37.17,-93.13",2003-03-11,13.9,-2.8,6.6,13.9,-7,4.8,-2,54.88,0,,0,,,,,24.1,167.5,1016.1,42.5,15.3,,,0,
376942,"40.0,-94.0",2007-12-21,7.7,2.5,5.3,5.4,1.6,3.5,4.1,92.22,0,,0,,,,,18.4,,1010.1,4.9,2.9,,,0,
379777,"61.56861,-148.9365",1998-04-26,12.3,-0.9,6.3,12.3,-4.9,4.6,-3.5,52.27,0,,0,,,,,37.3,214.3,1002.1,54.6,13.5,,,0,
382062,"36.31666001,-91.66665998",2006-03-17,12.3,5,8,12.3,2.3,5.8,0.8,60.93,0,,0,,,,,21,,1026,33.5,15,,,0,
383775,"33.27193,-91.92491",2007-03-09,23.8,4.6,14.5,23.8,2.9,14.3,6.8,65.21,0,,0,,,,,22.3,,1018.2,16.1,15.9,,,0,
384447,"34.41555,-93.24368",2007-08-29,33.3,21.1,26,35.7,21.1,27,20.6,73.62,0,,0,,,,,9.9,,1017,4,15.5,,,0,
385822,"36.31039,-92.96304001",2003-03-27,23,7,15.2,23,3.7,14.4,4.2,49.13,0,,0,,,,,35.7,160.1,1004.3,7.5,15.5,,,0,
385956,"36.28734999,-91.89926999",2003-02-13,15.3,0.6,7.9,15.3,0.6,7.3,-1,55.21,3.43,,16.67,,,,,11.1,162.9,1021.8,33.8,14.5,,,0,
390266,"35.47749999,-91.85615999",2005-03-06,21.1,3.1,12.7,21.1,3.1,12.7,4,58.63,0,,0,,,,,19.2,161.7,1019.3,3.4,16,,,0,
391248,"32.9441303,-111.22976177",2004-08-15,35.2,23,28.5,34.5,23,28.5,17.7,56.44,3.92,,8.33,,,,,22.8,147.2,,20.5,25,,,0,
393790,"38.99318376,-105.25712716",2005-04-14,19.5,2.5,9.9,19.5,-1.1,8.9,1.4,62.61,0,,0,,,,,33.5,157.3,1014.5,58.3,14.1,,,0,
393966,"38.11860153,-103.40155006",2005-09-18,32.2,12.6,22.5,29.9,12.6,22,-2.5,20.84,0.01,,4.17,,,,,30.2,163.5,1008.6,0,16,,,0,
399189,"27.86028,-81.74333",2007-08-10,35.8,26,30.5,39.3,26,34.1,22.9,66.41,0,,0,,,,,12.1,,1014,5.1,14.7,,,0,
399710,"30.95471998,-87.26667001",2003-02-24,21.7,0.7,13.6,21.7,0.7,13.3,9.9,80.31,0,,0,,,,,18.8,189.5,1022.6,37,12.1,,,0,
400972,"28.00945,-81.75693998",2003-02-24,25.1,9.2,16.6,25.1,9.2,16.6,10.4,69.99,0.09,,4.35,,,,,18.3,63.5,1022.6,0.6,23.1,,,0,
402863,"29.405,-81.51139",2008-06-13,30.4,22.6,26.3,32.3,22.6,27.5,20.8,72.81,5.4,,16.67,,,,,16.8,102.8,1019.9,33.2,15.6,,,0,
412674,"25.455,-80.50166002",2005-03-08,23.6,16.4,20.6,23.6,16.4,20.6,19.2,91.59,0.61,,8.33,,,,48.2,28.7,240.7,1011.6,54.3,15,,,0,
415293,"27.05083,-82.28111002",2006-04-05,27.4,15.4,21.6,26.7,15.4,21.5,11.9,59.06,0.03,,4.17,,,,,25.1,,1016.3,6.4,13.4,,,0,
419858,"30.8028615,-82.90067226",2003-04-19,29.1,17.1,22.1,29.5,17.1,22.3,17.4,77.16,0.3,,4.17,,,,,18.4,86.9,1019.7,56.4,12.3,,,0,
426476,"31.05061303,-83.1963549",2005-11-01,27,14,19.8,26.7,14,19.8,13.6,70.88,0,,0,,,,,14.5,129.1,1018,73.2,12.3,,,0,
426651,"31.14867167,-82.31273847",2005-02-23,23.6,16.2,19.4,23.6,16.2,19.4,16.9,86.58,1.95,,12.5,,,,,15.7,208.4,1017.5,42,8,,,0,
427048,"32.3981812,-84.54139415",2004-03-07,23.4,10.2,17.3,23.4,10.2,17.3,6.2,54.03,0,,0,,,,,34,242.1,1018.9,23.2,14.1,,,0,
427270,"31.72332463,-84.57425095",2004-03-12,23.6,5.7,14.2,23.6,5.7,14.1,4.2,57.39,0,,0,,,,,14.1,266.4,1022.9,0,14.1,,,0,
430279,"32.98012066,-83.65211195",2004-05-08,33.9,15.4,24.5,32.3,15.4,24.1,13.4,55.42,0,,0,,,,,9.4,262.7,1020.3,2.2,14.3,,,0,
430439,"32.71136402,-83.53950192",2004-03-13,21.6,4.6,13.1,21.6,4.6,12.8,-3.3,34.69,0,,0,,,,,16.5,166.5,1025.2,23.1,14.7,,,0,
430636,"32.90218209,-83.22956193",2004-07-24,38.5,22.6,30.4,42.1,22.6,32.5,21.1,61.06,0,,0,,,,,19.4,154.2,1015.2,29.2,11.1,,,0,
430680,"32.86590613,-83.0295581",2004-03-07,25.3,9.5,18,25.3,9.5,18,6.4,53.55,0,,0,,,,,35.3,249.6,1017.7,25.1,13.8,,,0,
430875,"33.53836341,-84.69332208",2004-03-30,20.9,8.8,14.8,20.9,8.2,14.7,8,69.3,9.15,,37.5,,,,,22.7,267.6,1016.6,74.1,13.3,,,0,
431211,"33.40999969,-83.8678434",2004-02-19,17.8,1.5,9.3,17.8,-2.1,8.1,-2.9,45.46,0,,0,,,,,17.3,251.1,1021,19.4,15.9,,,0,
431551,"34.26355427,-84.75784923",2004-04-22,27.2,12.7,19.7,26.9,12.7,19.7,12.7,67.59,0,,0,,,,,20.8,179.5,1017,30.2,15.7,,,0,
435615,"31.04190005,-83.34102522",2006-02-18,26,11.4,16.7,26,11.4,16.6,11.7,75.18,0,,0,,,,,19.6,,1022.6,62.8,12.7,,,0,
437174,"32.04483842,-83.23999295",2006-05-24,32.7,19.4,25.4,32,19.4,25.4,18.2,69.36,0,,0,,,,,12.9,,1017.1,31.2,11.8,,,0,
440947,"32.2248472,-81.3067149",2006-03-12,27.5,14.5,20.6,28,14.5,20.7,16.6,79.87,0,,0,,,,,23,,1022.2,20.6,12.8,,,0,
450592,"33.25689684,-82.23853575",2007-02-17,9.2,-4.3,2.8,6.5,-4.3,1.1,-9.4,43.33,0,,0,,,,,24.1,,1015.9,20.4,16,,,0,
452165,"31.60042114,-81.90234005",2007-05-16,29.9,13.3,22.2,29.2,13.3,22.1,13.7,62.04,0,,0,,,,,19.2,,1017.3,41,13.7,,,0,
452361,"32.25968483,-84.65524027",2008-07-17,32.4,20.1,26.6,33.8,20.1,27.1,18.5,64.37,0.38,,4.17,,,,,15.4,77.4,1016,12.6,13.7,,,0,
455852,"34.96251094,-85.05912659",2008-03-29,16.6,10.2,12.4,16.6,10.2,12.3,10.3,87.23,17.13,,62.5,,,,,18.7,76.7,1021.2,95.5,10.8,,,0,
455942,"34.86529663,-85.44647069",2008-02-10,15.2,-1.5,6.2,15.2,-1.5,5.5,-3.1,56.44,0,,0,,,,,27.3,242.6,1025,5.4,16,,,0,
456838,"31.92635543,-82.01874154",2008-01-01,15.1,4.9,10.4,15.1,2,9.4,-1.9,47.46,0,,0,,,,50,26.7,289,1021.3,9.5,15.9,,,0,
457135,"33.45432047,-82.42022584",2008-03-18,22.4,10.8,16,22.4,10.8,16,8.6,62.14,0,,0,,,,,29.3,133.3,1024.6,84.8,16,,,0,
458169,"31.91623408,-84.14839277",2009-03-06,23.8,5.1,15,23.8,5.1,15,7.8,66.69,0,,0,,,,,22.3,212.5,1028.5,0,14.4,,,0,
458801,"34.64661157,-83.54748528",2009-06-28,33.9,22.6,28.8,35.3,22.6,29.8,20.1,61.9,0,,0,,,,,13,294.7,1008.5,7.3,14.7,,,0,
458907,"34.49249146,-83.31957095",2009-03-07,21.8,10.6,15.9,21.8,10.6,15.9,10.5,71.83,0,,0,,,,126,19,230.3,1023.7,10.1,13.1,,,0,
460349,"33.33423843,-84.3165766",2009-02-17,12,-4.5,4.5,12,-6.3,3.8,-5.1,53.18,0.37,,8.33,,,,,14.1,170.6,1024.3,37.9,15.8,,,0,
461096,"31.82747076,-81.4522569",2009-03-09,28.1,14.1,20.4,28.2,14.1,20.4,13.4,66.04,0,,0,,,,,22.8,259,1020.7,8,16,,,0,
461741,"31.4649531,-82.84599742",2009-11-19,23.2,11.3,16.3,23.2,11.3,16.3,10.7,72.24,0,,0,,,,,13,307,1019,23.2,14.5,,,0,
462196,"48.362697,-116.718959",2001-09-16,29.1,8.6,19.4,27.7,7.3,19.2,7.1,47.23,0,,0,,,,,14.8,178.8,1011.8,4.2,16,,,0,
468157,"37.30839997,-84.3908",2003-03-08,20.9,-1.8,9.4,20.9,-1.8,9.5,0.6,61.01,0,,0,,,,,26.2,200.2,1016.7,0.6,15.6,,,0,
477010,"31.99385443,-92.63114816",2006-03-07,25.5,9,17.2,25.5,9,17.2,7.6,58.38,0,,0,,,,,15,,1020.4,8.5,14.5,,,0,
477998,"30.68399166,-90.62650202",2006-05-20,31.6,18.2,25.3,31.6,18.2,25.3,16.9,63.38,0,,0,,,,,17.5,,1014.9,2.2,14.4,,,0,
479529,"31.63795,-93.6282",2008-03-25,22.6,3.3,12.9,22.6,3.3,12.8,3.4,56.27,0,,0,,,,,18.3,168,1024.8,7.1,16,,,0,
479900,"30.48071,-91.05996",2008-07-08,33.8,23.4,27.4,37.7,23.4,28.8,22.3,75.72,14.7,,4.17,,,,,22.2,126.5,1016.8,34.8,15.4,,,0,
480184,"31.53129,-93.68182",2008-09-30,29.4,14.9,21.6,29.8,14.9,21.6,14.9,68.74,0.23,,4.17,,,,,13.9,253.8,1016.7,4.7,14.6,,,0,
480926,"38.64243002,-76.89491002",2006-02-25,14.9,-2.9,4.4,14.9,-7.4,1.5,-6.3,48.28,0,,0,,,,76,49.7,,1020.1,65.9,13.3,,,0,
484293,"45.60751268,-84.42455169",2003-04-30,11.6,-0.9,6,11.6,-0.9,5,0.4,69.26,0.3,,4.17,,,,,18.6,103.6,1016.5,50.2,15.8,,,0,
484392,"45.80332658,-87.95582563",2003-03-25,8.1,-4.7,3.8,6.4,-7.1,1,-4.7,55.24,0,,0,,,,,27.3,284.6,1011.2,41.7,16,,,0,
484660,"44.72394598,-84.12785938",2003-03-26,6.7,-4.7,1.3,4.8,-4.7,0,-5.1,65.39,0,,0,,,,,13.6,215.4,1015.2,50.1,16,,,0,
486426,"47.45148918,-94.82905136",2003-03-23,20.9,1.9,10.8,20.9,-0.4,9.9,0.3,53.68,0,,0,,,,,28.4,205,1002.9,27.2,16,,,0,
487016,"45.68924082,-94.17211264",2003-04-14,31.6,14.6,22.9,30.1,14.6,22.6,8.6,41.44,0,,0,,,,,29.3,188.3,1005,0,16,,,0,
487578,"48.77701787,-96.08712461",2003-05-07,20.5,7.8,13.9,20.5,5.3,13.5,3.7,56.45,0,,0,,,,,19.7,163.9,1013.5,21.8,15.3,,,0,
488635,"47.32630035,-95.79781057",2004-04-05,18.8,4.3,10.3,18.8,0.2,8.6,-1.9,44.1,0,,0,,,,,28,201.3,1011.4,9.5,14.6,,,0,
489011,"45.703796,-92.8721553",2004-04-17,17.1,3.1,11.2,17.1,1.7,10.6,2,55.8,0,,0,,,,,20.5,153.7,,27.2,16,,,0,
490962,"47.38503899,-95.49590188",2006-04-07,6.3,-0.6,2.8,2.5,-6.7,-1.7,-8.6,43.8,0,,0,,,,,28.3,,1016.8,0,16,,,0,
492143,"48.30878728,-95.61233424",2006-08-07,25.9,6.3,17.4,25.9,6.3,17.3,10.8,68.57,0,,0,,,,48.2,12.2,,1022.9,0,16,,,0,
497184,"46.77703978,-93.47471948",1994-04-14,17,1.2,11.3,17,1.2,11,0.5,51.26,0,,0,,,,,13.9,266.3,,41.4,16.2,,,0,
501522,"46.013425,-92.717349",1997-06-12,29.4,11,20.5,28.2,11,20.3,11.5,61.88,0,,0,,,,,14.3,296.6,,2.4,14.6,,,0,
511153,"45.5883,-111.6408",2000-09-02,20.1,8.5,13,20.1,6.6,12.6,5.3,63.56,8.28,,33.33,,,,,38.2,163,1010.3,71.3,17.2,,,0,
512261,"48.1409,-114.7439",2006-08-09,24.4,13.9,19.5,24.4,13.9,19.6,12.3,65.52,0.6,,8.33,,,,,14.8,,1015.7,45.4,16,,,0,
512500,"46.914,-114.274",2006-07-30,26.2,12.9,20.4,26.2,12.9,20.5,1.5,30.05,0,,0,,,,53.6,34.9,,1009.1,4.6,16,,,0,
513104,"48.0333,-115.3333",2008-07-08,20.1,10.1,14.8,20.1,10.1,14.9,3.1,46.32,0,,0,,,,,13,300,1015.6,0,16,,,0,
514099,"35.96194998,-81.48061998",2006-06-21,35,17.2,26.5,33.8,17.2,26.3,15.3,54.8,0,,0,,,,,8.8,,1017.6,6.6,15.4,,,0,
518336,"35.15655,-80.11576",2005-04-03,20.1,6.7,13.3,20.1,4.1,12.4,-4.3,31.15,0,,0,,,,63,42.5,287.2,1010.7,7.8,16,,,0,
519566,"35.2054,-81.16089",2005-10-03,28.8,15.6,21.3,27.9,15.6,21.1,12.9,63.31,0,,4.17,,,,,20.5,78.7,1025.7,2.2,12.5,,,0,
519580,"36.41926,-76.89625",2005-01-03,20.6,7.1,13.4,20.6,6.4,13.3,10.8,86.21,0,,0,,,,,14.9,201.7,1028.8,16.8,10.9,,,0,
520610,"35.17593,-79.57632",2005-04-16,17.8,3.8,10.7,17.8,0.8,9.4,-8,27.38,0,,0,,,,,32.1,36.2,1027.8,1.1,15.9,,,0,
521263,"34.67123,-79.0178",2005-02-08,21.3,3.1,11.5,21.3,2.8,11.2,3.2,63.16,0,,0,,,,,15.9,211.9,1020.4,10,14.1,,,0,
521618,"34.96711,-79.51307",2005-05-04,22.1,7.3,15.4,22.1,7.3,15.3,7.4,61.22,0,,0,,,,,12.8,76.5,1023.7,52.7,12.1,,,0,
523070,"36.06452,-81.44422",2007-06-11,25.5,17.4,20.5,25.5,17.4,20.5,16,75.84,5.48,,16.67,,,,,9.6,,1015.6,61.1,11.5,,,0,
530687,"35.6809,-79.79132",2008-03-21,18.2,1.9,10.6,18.2,-0.2,10.1,-5.4,35.79,0,,0,,,,,16.9,242.3,1022.4,0.4,16,,,0,
532565,"34.88194,-79.65815",2008-07-24,30.2,20.3,24.5,30.9,20.3,24.9,19.7,77.85,3.11,,8.33,,,,,11.5,258.6,1016.6,30.8,14.2,,,0,
533067,"35.03681,-79.1024",2008-11-22,7.3,-6,0.8,5.6,-8.4,-1,-11.3,42.65,0,,0,,,,,18.8,295.1,1034.7,18.9,16,,,0,
533431,"35.68383,-77.08117",2009-02-09,17,2.4,10,17,2.4,9.6,1.4,59.1,0,,0,,,,,14.5,110,1028.4,0.9,16,,,0,
536486,"46.31976637,-103.097914",2005-09-05,30,12.4,21.5,28.6,12.4,21.2,8.4,46.36,0.12,,4.17,,,,87.1,29.6,231,1011,3.8,15.9,,,0,
537146,"41.16111,-100.9576",2007-07-08,34.4,19.6,27,35.4,19.6,27.2,15.4,50.3,0.53,,4.17,,,,,23.9,,1006.3,5.2,15.9,,,0,
540259,"39.41197999,-74.64840999",2005-09-24,22.9,12.9,20,22.9,12.9,20,12.6,63.02,0,,0,,,,,30.9,79,1024.9,60,15.9,,,0,
542061,"39.67083,-74.95833",2000-10-31,15.3,4.3,9,15.3,0.2,7.1,-0.4,52.44,0,,0,,,,,24.9,327.4,1018.9,6.6,16,,,0,
542813,"39.87083,-74.51667",2001-07-25,33.8,25.2,28.8,39.3,25.2,31.9,23.2,72.36,0,,0,,,,,25.7,226.7,1012.5,23.5,15.2,,,0,
543990,"41.02917,-74.44167",2002-08-11,31.3,20.4,25.3,31.3,20.4,25.5,16.1,57.35,0,,0,,,,,23.2,212.3,1019,2.3,16,,,0,
545445,"40.33861,-74.34",2003-07-01,29.5,19.7,24.9,29.3,19.7,24.8,13.6,50.44,0,,0,,,,,21.5,243.6,1018.8,47,15,,,0,
546461,"39.7625,-74.24166",1992-06-04,25.6,10.7,19.1,25.6,10.7,19.1,13,70.25,0,,0,,,,,14.6,165.1,1015.6,64.6,14.2,,,0,
547536,"40.04167,-74.24166",1993-07-08,37.2,24.9,31.4,41.1,24.9,34.2,21.9,60.05,0,,0,,,,,18,281.3,1014.9,31.1,7.5,,,0,
550430,"38.99583,-74.90833",1995-03-14,18.4,3.7,9.6,18.4,2.2,9,3.3,67.92,0,,0,,,,,21.6,163.2,1027.2,13.4,9.5,,,0,
550911,"39.475,-74.54583",1995-08-25,26.6,13.4,20.6,26.6,13.4,20.6,9.7,52.23,0,,0,,,,,16.5,140.5,1018.1,37.1,19,,,0,
551100,"40.76667,-74.98333",1996-04-12,25.7,9.2,17.1,25.7,7.3,16.9,4.4,44.65,0,,0,,,,,29.7,223,1005.3,46.9,19.2,,,0,
551319,"39.8375,-74.67083",1996-04-24,16.3,6.8,11.4,16.3,2.3,10.1,0.8,50.21,0.7,,8.33,,,,,36.8,273.4,1012.1,46.1,12.4,,,0,
555559,"40.35528,-74.44611",1999-08-10,27.1,14.1,20.7,26.6,14.1,20.7,9.8,51.41,0,,0,,,,,17.8,123.6,1011.3,51.7,14.2,,,0,
555874,"39.49583,-74.90833",1999-05-02,16.8,6.1,11.9,16.8,2.8,10.9,3.2,56.95,0,,0,,,,,39.4,43.6,1020.1,15.3,15,,,0,
556737,"39.8953,-74.1847",2007-05-04,19.1,7.2,13.5,19.1,5.4,13.2,-1.7,37.73,0,,0,,,,,19,,1022.7,9.1,15.9,,,0,
557445,"40.7824,-74.5167",2008-04-16,19.2,0.1,10.3,19.2,0.1,10.3,-4.6,42.59,0,,0,,,,,12.6,174.7,1024.1,0,16,,,0,
557549,"40.6623,-75.0354",2008-06-02,26.4,11.7,19.5,26.4,11.7,19.5,8.9,53.07,0,,0,,,,,19.2,272,1012.3,5.9,15.9,,,0,
557847,"39.6798,-74.2337",2008-04-23,23.2,5.7,15.4,23.2,5.7,15.4,9.6,70.87,0,,0,,,,,19,190.5,1022,15.4,15.8,,,0,
560204,"34.83490001,-106.70190002",2002-03-16,12.9,-2.5,4.7,12.9,-8.1,0.5,-12.7,30.44,0,,0,,,,,54.2,189.9,1009.3,31.8,16.1,,,0,
564800,"36.06665,-94.88882999",2004-04-06,21.6,8.2,14.9,21.6,7.4,14.8,2.6,44.97,0,,0,,,,,13.7,154.8,1015.4,38.2,15,,,0,
567363,"35.2322523,-95.45384264",2006-01-19,21.9,12.5,17,21.9,12.5,17,4.6,45.61,0,,0,,,,,38.2,,1011.2,0.5,16,,,0,
567856,"35.71064343,-94.75224398",2006-03-07,21.9,7.7,14.8,21.9,5.6,14.5,2.6,43.89,0,,0,,,,48.2,31.8,,1017.7,15,16,,,0,
570997,"41.02222,-75.64583",2007-05-22,22.5,3.1,13.5,22.5,1.2,13.2,0.1,44.59,0,,0,,,,,10.8,,1026.1,10.6,15.8,,,0,
573711,"34.61666,-80.48332999",2006-03-10,22.6,14.8,17.7,22.6,14.8,17.7,12,70.91,0.2,,4.17,,,,,30,,1013.7,48.2,14.9,,,0,
574997,"33.76920001,-80.50228998",2006-05-02,27.6,8.2,18.1,26.7,7.2,17.9,6.8,52.22,0,,0,,,,,20.9,,1019.1,5.3,13.7,,,0,
576287,"33.92441999,-79.21280999",2007-02-10,10,-0.5,4.9,10,-1,3.5,-10.8,33.66,0,,0,,,,,15,,1020,28.4,16,,,0,
577998,"34.61666,-81.76667",2007-04-22,26.3,7.8,17.8,26.3,7.8,17.8,4,46.13,0,,0,,,,,14.4,,1023.7,0,16,,,0,
580222,"33.31889,-79.98555999",2003-04-04,23.5,14.6,18.7,23.5,14.6,18.7,13.5,73.67,0.22,,4.17,,,,,20.3,222,1017.1,30.6,16,,,0,
581503,"33.55,-79.55",2008-02-09,19.8,6.7,12.8,19.8,6.7,12.8,4,60.6,0,,0,,,,,22.4,226,1015.2,0.2,15.9,,,0,
582210,"33.55621,-80.73633",2008-02-09,21.6,4.2,12.9,21.6,3.8,12.7,1.7,51.91,0,,0,,,,50,29.3,228.8,1015.5,1.6,14.8,,,0,
583703,"32.84975,-81.4062",2008-07-09,32.9,21.5,27.3,36.6,21.5,29,21.1,70.6,0,,0,,,,,15.9,212.6,1018.3,22.3,14.1,,,0,
587467,"33.5,-79.75",2009-03-24,20.5,5,12.1,20.5,5,12.2,6.8,72.5,0,,0,,,,,19.9,86.7,,32.7,14.2,,,0,
589555,"34.2775,-79.87361001",2005-03-06,16.8,0.1,8.7,16.8,0.1,8.2,0.2,59.96,0,,0,,,,,25.9,211.1,1018.5,2.2,15.4,,,0,
591157,"44.91546998,-97.13158999",2003-08-25,32.8,17.2,24.3,35.2,17.2,25.2,17.9,68.73,0,,0,,,,,18.7,147.7,1012.1,1.3,16,,,0,
592875,"43.7814,-99.97249998",2006-06-26,29.4,12.3,21.4,27.8,12.3,21,7.1,44.18,0,,0,,,,,16.3,,1021.4,11.5,16,,,0,
594265,"43.942,-103.4142",2008-07-07,26.8,13.2,19.8,26.4,13.2,19.8,12,64.5,1.03,,12.5,,,,55.3,20.7,230.5,1011,24.3,16,,,0,
595714,"35.36332998,-86.825",2006-01-28,17.9,5.3,12.3,17.9,2.4,11.3,2.7,52.27,0.54,,4.17,,,,64.8,44.3,,1024.6,34.1,15.9,,,0,
595924,"36.49666997,-89.13499997",2006-03-16,21.8,9.4,15.6,21.8,7.8,15.5,3.1,43.58,0,,0,,,,50,28.5,,1015.2,39.3,16,,,0,
601355,"30.53111002,-95.35610998",2002-09-01,33.7,21.7,27.5,37.7,21.7,29.2,21.5,72.6,1.27,,8.33,,,,,13.3,133.7,1016.4,35.1,14.7,,,0,
602698,"32.70443998,-94.77916998",2003-09-09,31.9,19.5,25.7,32.9,19.5,26.3,19.2,70.3,0,,0,,,,,17.5,123.6,1014.8,13.4,13.3,,,0,
603043,"30.78333,-98.46666998",2003-08-05,36.4,23.1,29.7,36.7,23.1,30.3,18.7,55.7,0,,0,,,,,20.5,174.9,1012.9,3.1,15.5,,,0,
603254,"32.35194001,-95.33527999",2004-07-27,29.4,18,23.8,29.5,18,23.9,17.2,69.69,0.3,,4.17,,,,,14.7,100.5,1017.6,23.2,12.3,,,0,
605380,"33.13542,-94.49792",1993-03-11,13.4,5.6,9.8,13.4,2,8.4,-3.7,39.01,0,,0,,,,,23.8,54.6,,89.6,23.7,,,0,
609559,"32.46041,-94.05625",1996-04-26,28.4,15.2,22.8,27,15.2,22.5,8.8,47.08,0,,0,,,,,18.2,263,1011.2,14.1,15.6,,,0,
609965,"33.19792,-94.13541",1996-12-10,24.1,13.1,18.1,24.1,13.1,18.1,12.8,72.45,0,,0,,,,,40.7,202.9,1012.3,33.3,16,,,0,
610303,"30.30311,-94.53856",1996-04-21,26.2,21.2,23.4,26.2,21.2,23.4,20.4,83.93,0,,0,,,,,38.9,162.9,1013.8,4.2,13.4,,,0,
614502,"30.72708,-93.71875",1999-09-15,31.1,16.1,23.5,29.4,16.1,23.1,9.9,44.97,0,,0,,,,,20.5,103.9,1014.9,0,11.1,,,0,
616497,"30.13110999,-95.18332997",2005-11-22,23,4.7,12.9,23,4.7,12.9,2.8,55.75,0,,0,,,,,16.1,272.6,1019.9,4.2,16,,,0,
616903,"33.47499998,-94.47416997",2006-07-01,34.5,19.5,27.7,35,19.5,28,16.9,54.71,0,,0,,,,,17.4,,1018.2,8,15.5,,,0,
617432,"33.3973,-94.12944997",2006-03-10,28.3,8.8,19,26.9,8.3,18.8,6.3,48.9,0,,0,,,,51.8,27.4,,1005.7,8.2,16,,,0,
619224,"32.75582998,-95.29195",2007-02-24,22.5,12.4,19.1,22.5,12.4,19.1,7.4,55.72,6.36,,29.17,,,,74.2,30.9,,1003.9,70.1,12.8,,,0,
619817,"32.15215001,-99.85223002",2005-11-24,20.3,7.1,13.3,20.3,5.7,13.1,-3.1,33.76,0,,0,,,,,15.4,242.1,1011.6,0.8,16,,,0,
620238,"31.68601999,-96.30944997",2005-12-16,9.9,-0.1,5.3,8.4,-0.1,4.2,-5.1,49.98,0.72,,8.33,,,,,16.1,118.4,1021.7,35.9,15.9,,,0,
620785,"33.35178001,-97.27128001",2005-12-15,11.9,-1.5,4.3,11.9,-5.6,2.1,-8.7,42.96,0,,0,,,,,27.1,304.9,1020.5,1.2,15.9,,,0,
623610,"33.01857,-98.13225998",2005-09-20,35.5,19.8,27.7,35.2,19.8,27.8,17.1,56.9,0,,0,,,,,12.5,169.4,1018.7,4.2,15.4,,,0,
623881,"30.88900002,-94.03800001",2006-01-01,26.2,16.5,20,26.2,16.5,20,16.7,82.6,0,,0,,,,,33.1,,1006.5,69.6,10.7,,,0,
628692,"30.60614998,-103.88929999",2006-02-18,5.2,-3.4,0.2,2.5,-9.2,-3.3,-8.3,53.36,0,,0,,,,,24.1,,,0,16,,,0,
632795,"34.40567001,-101.25520002",2006-05-20,37.1,17.1,26.7,34,17.1,25.6,-0.5,20.12,0,,0,,,,,27.7,,,4.2,15.8,,,0,
